Datetime,open,high,low,close,adj_close,volume,adj_high,adj_low
2022-04-19 09:30:00,724.2000122070312,725.719970703125,717.3350219726562,724.5900268554688,724.5900268554688,64633,725.719970703125,717.3350219726562
2022-04-19 10:30:00,725.4349975585938,725.8049926757812,720.655029296875,721.834716796875,721.834716796875,25445,725.8049926757812,720.655029296875
2022-04-19 11:30:00,721.530029296875,721.530029296875,718.3099975585938,719.030029296875,719.030029296875,22882,721.530029296875,718.3099975585938
2022-04-19 12:30:00,718.6799926757812,719.219970703125,716.0700073242188,716.3300170898438,716.3300170898438,24864,719.219970703125,716.0700073242188
2022-04-19 13:30:00,716.3400268554688,717.1749877929688,710.5999755859375,713.8264770507812,713.8264770507812,52880,717.1749877929688,710.5999755859375
2022-04-19 14:30:00,714.3300170898438,717.3099975585938,712.8300170898438,716.489990234375,716.489990234375,54866,717.3099975585938,712.8300170898438
2022-04-19 15:30:00,716.0499877929688,718.989990234375,715.510009765625,716.2100219726562,716.2100219726562,80440,718.989990234375,715.510009765625
2022-04-20 09:30:00,720.0700073242188,721.0,713.010009765625,717.3900146484375,717.3900146484375,50872,721.0,713.010009765625
2022-04-20 10:30:00,718.0,720.5599975585938,715.5054931640625,716.510009765625,716.510009765625,47331,720.5599975585938,715.5054931640625
2022-04-20 11:30:00,716.3300170898438,719.7000122070312,716.3200073242188,717.030029296875,717.030029296875,29274,719.7000122070312,716.3200073242188
2022-04-20 12:30:00,717.0399780273438,720.5599975585938,716.530029296875,719.407470703125,719.407470703125,29301,720.5599975585938,716.530029296875
2022-04-20 13:30:00,719.5399780273438,721.7150268554688,719.4099731445312,720.6500244140625,720.6500244140625,37219,721.7150268554688,719.4099731445312
2022-04-20 14:30:00,720.0499877929688,720.9550170898438,718.6799926757812,720.9550170898438,720.9550170898438,32649,720.9550170898438,718.6799926757812
2022-04-20 15:30:00,720.4000244140625,720.5499877929688,717.8300170898438,719.6500244140625,719.6500244140625,74986,720.5499877929688,717.8300170898438
2022-04-21 09:30:00,719.0,725.318115234375,713.530029296875,722.5850219726562,722.5850219726562,74026,725.318115234375,713.530029296875
2022-04-21 10:30:00,721.9500122070312,723.8250122070312,718.4400024414062,719.2249755859375,719.2249755859375,27455,723.8250122070312,718.4400024414062
2022-04-21 11:30:00,719.9600219726562,720.4199829101562,718.4000244140625,720.2650146484375,720.2650146484375,20833,720.4199829101562,718.4000244140625
2022-04-21 12:30:00,720.5800170898438,720.9600219726562,715.905029296875,719.0,719.0,22868,720.9600219726562,715.905029296875
2022-04-21 13:30:00,719.344970703125,719.344970703125,714.8200073242188,715.27001953125,715.27001953125,23509,719.344970703125,714.8200073242188
2022-04-21 14:30:00,716.0999755859375,717.2249755859375,710.0700073242188,710.5900268554688,710.5900268554688,56466,717.2249755859375,710.0700073242188
2022-04-21 15:30:00,710.739990234375,710.8350219726562,705.0999755859375,705.780029296875,705.780029296875,175228,710.8350219726562,705.0999755859375
2022-04-22 09:30:00,701.530029296875,709.030029296875,690.4600219726562,690.4600219726562,690.4600219726562,106300,709.030029296875,690.4600219726562
2022-04-22 10:30:00,691.5700073242188,693.3900146484375,688.5800170898438,692.7100219726562,692.7100219726562,71848,693.3900146484375,688.5800170898438
2022-04-22 11:30:00,692.0599975585938,692.5900268554688,688.5700073242188,692.25,692.25,55944,692.5900268554688,688.5700073242188
2022-04-22 12:30:00,692.3200073242188,694.0,690.4600219726562,694.0,694.0,43377,694.0,690.4600219726562
2022-04-22 13:30:00,693.4199829101562,694.489990234375,688.75,689.8400268554688,689.8400268554688,41368,694.489990234375,688.75
2022-04-22 14:30:00,689.52001953125,691.4500122070312,686.2615966796875,690.5499877929688,690.5499877929688,64250,691.4500122070312,686.2615966796875
2022-04-22 15:30:00,690.719970703125,693.2999877929688,687.010009765625,687.9299926757812,687.9299926757812,114883,693.2999877929688,687.010009765625
2022-04-25 09:30:00,684.7000122070312,686.4199829101562,675.0999755859375,681.02001953125,681.02001953125,100486,686.4199829101562,675.0999755859375
2022-04-25 10:30:00,680.3200073242188,684.0,679.75,681.2899780273438,681.2899780273438,34939,684.0,679.75
2022-04-25 11:30:00,679.1500244140625,683.27001953125,673.0999755859375,681.0399780273438,681.0399780273438,48240,683.27001953125,673.0999755859375
2022-04-25 12:30:00,681.260009765625,685.6799926757812,680.510009765625,685.4450073242188,685.4450073242188,35973,685.6799926757812,680.510009765625
2022-04-25 13:30:00,685.5449829101562,688.8499755859375,683.2249755859375,688.8499755859375,688.8499755859375,37859,688.8499755859375,683.2249755859375
2022-04-25 14:30:00,687.8900146484375,689.4000244140625,684.364990234375,687.8200073242188,687.8200073242188,52253,689.4000244140625,684.364990234375
2022-04-25 15:30:00,687.97998046875,690.5599975585938,685.9450073242188,690.3049926757812,690.3049926757812,119090,690.5599975585938,685.9450073242188
2022-04-26 09:30:00,683.010009765625,692.510009765625,683.010009765625,689.8499755859375,689.8499755859375,52309,692.510009765625,683.010009765625
2022-04-26 10:30:00,690.2050170898438,691.5850219726562,686.5,686.5499877929688,686.5499877929688,64047,691.5850219726562,686.5
2022-04-26 11:30:00,686.3599853515625,687.1099853515625,679.5800170898438,682.2899780273438,682.2899780273438,54934,687.1099853515625,679.5800170898438
2022-04-26 12:30:00,682.1400146484375,683.760009765625,678.6099853515625,678.875,678.875,29243,683.760009765625,678.6099853515625
2022-04-26 13:30:00,678.6300048828125,681.8800048828125,676.72998046875,678.47998046875,678.47998046875,39411,681.8800048828125,676.72998046875
2022-04-26 14:30:00,678.1599731445312,678.6799926757812,674.9199829101562,675.344970703125,675.344970703125,53083,678.6799926757812,674.9199829101562
2022-04-26 15:30:00,674.8699951171875,677.4199829101562,673.8900146484375,675.260009765625,675.260009765625,102262,677.4199829101562,673.8900146484375
2022-04-27 09:30:00,680.1099853515625,683.9500122070312,674.5399780273438,678.9299926757812,678.9299926757812,57007,683.9500122070312,674.5399780273438
2022-04-27 10:30:00,679.2449951171875,682.02001953125,677.0,679.5499877929688,679.5499877929688,44951,682.02001953125,677.0
2022-04-27 11:30:00,679.6500244140625,681.9099731445312,675.7100219726562,677.9600219726562,677.9600219726562,27771,681.9099731445312,675.7100219726562
2022-04-27 12:30:00,678.0,680.364990234375,676.4199829101562,677.8599853515625,677.8599853515625,28003,680.364990234375,676.4199829101562
2022-04-27 13:30:00,678.802490234375,679.0,676.1799926757812,678.1500244140625,678.1500244140625,27507,679.0,676.1799926757812
2022-04-27 14:30:00,678.1599731445312,679.510009765625,675.77001953125,678.0,678.0,54419,679.510009765625,675.77001953125
2022-04-27 15:30:00,678.0700073242188,678.3099975585938,672.0999755859375,673.2999877929688,673.2999877929688,88123,678.3099975585938,672.0999755859375
2022-04-28 09:30:00,673.510009765625,673.510009765625,661.9500122070312,662.4600219726562,662.4600219726562,93954,673.510009765625,661.9500122070312
2022-04-28 10:30:00,662.989990234375,667.3800048828125,662.989990234375,666.2249755859375,666.2249755859375,83225,667.3800048828125,662.989990234375
2022-04-28 11:30:00,665.739990234375,671.219970703125,660.8215942382812,671.219970703125,671.219970703125,58008,671.219970703125,660.8215942382812
2022-04-28 12:30:00,672.0900268554688,675.1599731445312,670.3300170898438,673.77001953125,673.77001953125,40011,675.1599731445312,670.3300170898438
2022-04-28 13:30:00,674.219970703125,676.4149780273438,670.6099853515625,672.2949829101562,672.2949829101562,41753,676.4149780273438,670.6099853515625
2022-04-28 14:30:00,672.530029296875,676.02001953125,671.7100219726562,674.6300048828125,674.6300048828125,44119,676.02001953125,671.7100219726562
2022-04-28 15:30:00,674.3699951171875,677.4949951171875,671.8400268554688,675.5800170898438,675.5800170898438,108358,677.4949951171875,671.8400268554688
2022-04-29 09:30:00,673.9500122070312,676.6400146484375,665.1599731445312,669.3800048828125,669.3800048828125,73899,676.6400146484375,665.1599731445312
2022-04-29 10:30:00,669.72998046875,669.72998046875,664.52001953125,667.9400024414062,667.9400024414062,43513,669.72998046875,664.52001953125
2022-04-29 11:30:00,668.1799926757812,670.25,663.8599853515625,664.1900024414062,664.1900024414062,51956,670.25,663.8599853515625
2022-04-29 12:30:00,665.010009765625,667.5349731445312,661.72998046875,666.0650024414062,666.0650024414062,33142,667.5349731445312,661.72998046875
2022-04-29 13:30:00,666.3599853515625,666.7000122070312,664.2000122070312,664.6699829101562,664.6699829101562,33342,666.7000122070312,664.2000122070312
2022-04-29 14:30:00,664.1300048828125,664.8300170898438,660.1699829101562,660.719970703125,660.719970703125,57904,664.8300170898438,660.1699829101562
2022-04-29 15:30:00,660.5499877929688,662.6799926757812,655.9000244140625,659.3900146484375,659.3900146484375,177515,662.6799926757812,655.9000244140625
2022-05-02 09:30:00,656.969970703125,658.25,647.9000244140625,652.8699951171875,652.8699951171875,121099,658.25,647.9000244140625
2022-05-02 10:30:00,653.010009765625,655.4400024414062,642.5700073242188,644.125,644.125,90989,655.4400024414062,642.5700073242188
2022-05-02 11:30:00,643.989990234375,650.3499755859375,643.5,649.4600219726562,649.4600219726562,59338,650.3499755859375,643.5
2022-05-02 12:30:00,649.5050048828125,650.3900146484375,645.969970703125,647.5499877929688,647.5499877929688,59395,650.3900146484375,645.969970703125
2022-05-02 13:30:00,647.5900268554688,648.0499877929688,642.0,643.7100219726562,643.7100219726562,62768,648.0499877929688,642.0
2022-05-02 14:30:00,643.0,651.5900268554688,641.1699829101562,651.4099731445312,651.4099731445312,74273,651.5900268554688,641.1699829101562
2022-05-02 15:30:00,651.9099731445312,653.489990234375,649.6300048828125,652.0,652.0,130594,653.489990234375,649.6300048828125
